NAME          Proxy
    RHS	R00571     2.
    RHS	R00572     0.
    RHS	R00573     0.
    RHS	R00574     0.
    RHS	R00575     2.
    RHS	R00576     0.
    RHS	R00577     0.
    RHS	R00578     0.
    RHS	R00579     2.
    RHS	R00580     0.
    RHS	R00581     0.
    RHS	R00582     0.
    RHS	R00583     2.
    RHS	R00584     0.
    RHS	R00585     0.
    RHS	R00586     0.
    RHS	R00587     2.
    RHS	R00588     0.
    RHS	R00589     0.
    RHS	R00590     0.
    RHS	R00591     2.
    RHS	R00592     0.
    RHS	R00593     0.
    RHS	R00594     0.
    RHS	R00595     2.
    RHS	R00596     0.
    RHS	R00597     0.
    RHS	R00598     0.
    RHS	R00599     2.
    RHS	R00600     0.
    RHS	R00601     0.
    RHS	R00602     0.
    RHS	R00603     2.
    RHS	R00604     0.
    RHS	R00605     0.
    RHS	R00606     0.
    RHS	R00607     2.
    RHS	R00608     0.
    RHS	R00609     0.
    RHS	R00610     0.
    RHS	R00611     2.
    RHS	R00612     0.
    RHS	R00613     0.
    RHS	R00614     0.
    RHS	R00615     2.
    RHS	R00616     0.
    RHS	R00617     0.
    RHS	R00618     0.
    RHS	R00619     2.
    RHS	R00620     0.
    RHS	R00621     0.
    RHS	R00622     0.
    RHS	R00623     2.
    RHS	R00624     0.
    RHS	R00625     0.
    RHS	R00626     0.
    RHS	R00627     2.
    RHS	R00628     0.
    RHS	R00629     0.
    RHS	R00630     0.
    RHS	R00631     2.
    RHS	R00632     0.
    RHS	R00633     0.
    RHS	R00634     0.
    RHS	R00635     2.
    RHS	R00636     0.
    RHS	R00637     0.
    RHS	R00638     0.
    RHS	R00639     2.
    RHS	R00640     0.
    RHS	R00641     0.
    RHS	R00642     0.
    RHS	R00643     2.
    RHS	R00644     0.
    RHS	R00645     0.
    RHS	R00646     0.
    RHS	R00647     2.
    RHS	R00648     0.
    RHS	R00649     0.
    RHS	R00650     0.
    RHS	R00651     2.
    RHS	R00652     0.
    RHS	R00653     0.
    RHS	R00654     0.
    RHS	R00655     2.
    RHS	R00656     0.
    RHS	R00657     0.
    RHS	R00658     0.
    RHS	R00659     2.
    RHS	R00660     0.
    RHS	R00661     0.
    RHS	R00662     0.
    RHS	R00663     2.
    RHS	R00664     0.
    RHS	R00665     0.
    RHS	R00666     0.
    RHS	R00667     2.
    RHS	R00668     0.
    RHS	R00669     0.
    RHS	R00670     0.
    RHS	R00671     2.
    RHS	R00672     0.
    RHS	R00673     0.
    RHS	R00674     0.
    RHS	R00675     2.
    RHS	R00676     0.
    RHS	R00677     0.
    RHS	R00678     0.
    RHS	R00679     2.
    RHS	R00680     0.
    RHS	R00681     0.
    RHS	R00682     0.
    RHS	R00683     2.
    RHS	R00684     0.
    RHS	R00685     0.
    RHS	R00686     0.
    RHS	R00687     2.
    RHS	R00688     0.
    RHS	R00689     0.
    RHS	R00690     0.
    RHS	R00691     2.
    RHS	R00692     0.
    RHS	R00693     0.
    RHS	R00694     0.
    RHS	R00695     2.
    RHS	R00696     0.
    RHS	R00697     0.
    RHS	R00698     0.
    RHS	R00699     2.
    RHS	R00700     0.
    RHS	R00701     0.
    RHS	R00702     0.
    RHS	R00703     2.
    RHS	R00704     0.
    RHS	R00705     0.
    RHS	R00706     0.
    RHS	R00707     2.
    RHS	R00708     0.
    RHS	R00709     0.
    RHS	R00710     0.
    RHS	R00711     2.
    RHS	R00712     0.
    RHS	R00713     0.
    RHS	R00714     0.
    RHS	R00715     2.
    RHS	R00716     0.
    RHS	R00717     0.
    RHS	R00718     0.
    RHS	R00719     2.
    RHS	R00720     0.
    RHS	R00721     0.
    RHS	R00722     0.
    RHS	R00723     2.
    RHS	R00724     0.
    RHS	R00725     0.
    RHS	R00726     0.
    RHS	R00727     2.
    RHS	R00728     0.
    RHS	R00729     0.
    RHS	R00730     0.
    RHS	R00731     2.
    RHS	R00732     0.
    RHS	R00733     0.
    RHS	R00734     0.
    RHS	R00735     2.
    RHS	R00736     0.
    RHS	R00737     0.
    RHS	R00738     0.
    RHS	R00739     2.
    RHS	R00740     0.
    RHS	R00741     0.
    RHS	R00742     0.
    RHS	R00743     2.
    RHS	R00744     0.
    RHS	R00745     0.
    RHS	R00746     0.
    RHS	R00747     2.
    RHS	R00748     0.
    RHS	R00749     0.
    RHS	R00750     0.
    RHS	R00751     2.
    RHS	R00752     0.
    RHS	R00753     0.
    RHS	R00754     0.
    RHS	R00755     2.
    RHS	R00756     0.
    RHS	R00757     0.
    RHS	R00758     0.
    RHS	R00759     2.
    RHS	R00760     0.
    RHS	R00761     0.
    RHS	R00762     0.
    RHS	R00763     2.
    RHS	R00764     0.
    RHS	R00765     0.
    RHS	R00766     0.
    RHS	R00767     2.
    RHS	R00768     0.
    RHS	R00769     0.
    RHS	R00770     0.
    RHS	R00771     2.
    RHS	R00772     0.
    RHS	R00773     0.
    RHS	R00774     0.
    RHS	R00775     2.
    RHS	R00776     0.
    RHS	R00777     0.
    RHS	R00778     0.
    RHS	R00779     2.
    RHS	R00780     0.
    RHS	R00781     0.
    RHS	R00782     0.
    RHS	R00783     2.
    RHS	R00784     0.
    RHS	R00785     0.
    RHS	R00786     0.
    RHS	R00787     2.
    RHS	R00788     0.
    RHS	R00789     0.
    RHS	R00790     0.
    RHS	R00791     2.
    RHS	R00792     0.
    RHS	R00793     0.
    RHS	R00794     0.
    RHS	R00795     2.
    RHS	R00796     0.
    RHS	R00797     0.
    RHS	R00798     0.
    RHS	R00799     2.
    RHS	R00800     0.
    RHS	R00801     0.
    RHS	R00802     0.
    RHS	R00803     2.
    RHS	R00804     0.
    RHS	R00805     0.
    RHS	R00806     0.
    RHS	R00807     2.
    RHS	R00808     0.
    RHS	R00809     0.
    RHS	R00810     0.
    RHS	R00811     2.
    RHS	R00812     0.
    RHS	R00813     0.
    RHS	R00814     0.
    RHS	R00815     2.
    RHS	R00816     0.
    RHS	R00817     0.
    RHS	R00818     0.
    RHS	R00819     2.
    RHS	R00820     0.
    RHS	R00821     0.
    RHS	R00822     0.
    RHS	R00823     2.
    RHS	R00824     0.
    RHS	R00825     0.
    RHS	R00826     0.
    RHS	R00827     2.
    RHS	R00828     0.
    RHS	R00829     0.
    RHS	R00830     0.
    RHS	R00831     2.
    RHS	R00832     0.
    RHS	R00833     0.
    RHS	R00834     0.
    RHS	R00835     2.
    RHS	R00836     0.
    RHS	R00837     0.
    RHS	R00838     0.
    RHS	R00839     2.
    RHS	R00840     0.
    RHS	R00841     0.
    RHS	R00842     0.
    RHS	R00843     2.
    RHS	R00844     0.
    RHS	R00845     0.
    RHS	R00846     0.
    RHS	R00847     2.
    RHS	R00848     0.
    RHS	R00849     0.
    RHS	R00850     0.
    RHS	R00851     2.
    RHS	R00852     0.
    RHS	R00853     0.
    RHS	R00854     0.
    RHS	R00855     2.
    RHS	R00856     0.
    RHS	R00857     0.
    RHS	R00858     0.
    RHS	R00859     2.
    RHS	R00860     0.
    RHS	R00861     0.
    RHS	R00862     0.
    RHS	R00863     2.
    RHS	R00864     0.
    RHS	R00865     0.
    RHS	R00866     0.
    RHS	R00867     2.
    RHS	R00868     0.
    RHS	R00869     0.
    RHS	R00870     0.
    RHS	R00871     2.
    RHS	R00872     0.
    RHS	R00873     0.
    RHS	R00874     0.
    RHS	R00875     2.
    RHS	R00876     0.
    RHS	R00877     0.
    RHS	R00878     0.
    RHS	R00879     2.
    RHS	R00880     0.
    RHS	R00881     0.
    RHS	R00882     0.
    RHS	R00883     2.
    RHS	R00884     0.
    RHS	R00885     0.
    RHS	R00886     0.
    RHS	R00887     2.
    RHS	R00888     0.
    RHS	R00889     0.
    RHS	R00890     0.
    RHS	R00891     2.
    RHS	R00892     0.
    RHS	R00893     0.
    RHS	R00894     0.
    RHS	R00895     2.
    RHS	R00896     0.
    RHS	R00897     0.
    RHS	R00898     0.
    RHS	R00899     2.
    RHS	R00900     0.
    RHS	R00901     0.
    RHS	R00902     0.
    RHS	R00903     2.
    RHS	R00904     0.
    RHS	R00905     0.
    RHS	R00906     0.
    RHS	R00907     2.
    RHS	R00908     0.
    RHS	R00909     0.
    RHS	R00910     0.
    RHS	R00911     2.
    RHS	R00912     0.
    RHS	R00913     0.
    RHS	R00914     0.
    RHS	R00915     2.
    RHS	R00916     0.
    RHS	R00917     0.
    RHS	R00918     0.
    RHS	R00919     2.
    RHS	R00920     0.
    RHS	R00921     0.
    RHS	R00922     0.
    RHS	R00923     2.
    RHS	R00924     0.
    RHS	R00925     0.
    RHS	R00926     0.
    RHS	R00927     2.
    RHS	R00928     0.
    RHS	R00929     0.
    RHS	R00930     0.
    RHS	R00931     2.
    RHS	R00932     0.
    RHS	R00933     0.
    RHS	R00934     0.
    RHS	R00935     2.
    RHS	R00936     0.
    RHS	R00937     0.
    RHS	R00938     0.
    RHS	R00939     2.
    RHS	R00940     0.
    RHS	R00941     0.
    RHS	R00942     0.
    RHS	R00943     2.
    RHS	R00944     0.
    RHS	R00945     0.
    RHS	R00946     0.
    RHS	R00947     2.
    RHS	R00948     0.
    RHS	R00949     0.
    RHS	R00950     0.
    RHS	R00951     2.
    RHS	R00952     0.
    RHS	R00953     0.
    RHS	R00954     0.
    RHS	R00955     2.
    RHS	R00956     0.
    RHS	R00957     0.
    RHS	R00958     0.
    RHS	R00959     2.
    RHS	R00960     0.
    RHS	R00961     0.
    RHS	R00962     0.
    RHS	R00963     2.
    RHS	R00964     0.
    RHS	R00965     0.
    RHS	R00966     0.
    RHS	R00967     2.
    RHS	R00968     0.
    RHS	R00969     0.
    RHS	R00970     0.
    RHS	R00971     2.
    RHS	R00972     0.
    RHS	R00973     0.
    RHS	R00974     0.
    RHS	R00975     2.
    RHS	R00976     0.
    RHS	R00977     0.
    RHS	R00978     0.
    RHS	R00979     2.
    RHS	R00980     0.
    RHS	R00981     0.
    RHS	R00982     0.
    RHS	R00983     2.
    RHS	R00984     0.
    RHS	R00985     0.
    RHS	R00986     0.
    RHS	R00987     2.
    RHS	R00988     0.
    RHS	R00989     0.
    RHS	R00990     0.
    RHS	R00991     2.
    RHS	R00992     0.
    RHS	R00993     0.
    RHS	R00994     0.
    RHS	R00995     2.
    RHS	R00996     0.
    RHS	R00997     0.
    RHS	R00998     0.
    RHS	R00999     2.
    RHS	R01000     0.
    RHS	R01001     0.
    RHS	R01002     0.
    RHS	R01003     2.
    RHS	R01004     0.
    RHS	R01005     0.
    RHS	R01006     0.
    RHS	R01007     2.
    RHS	R01008     0.
    RHS	R01009     0.
    RHS	R01010     0.
    RHS	R01011     2.
    RHS	R01012     0.
    RHS	R01013     0.
    RHS	R01014     0.
    RHS	R01015     2.
    RHS	R01016     0.
    RHS	R01017     0.
    RHS	R01018     0.
    RHS	R01019     2.
    RHS	R01020     0.
    RHS	R01021     0.
    RHS	R01022     0.
    RHS	R01023     2.
    RHS	R01024     0.
    RHS	R01025     0.
    RHS	R01026     0.
    RHS	R01027     2.
    RHS	R01028     0.
    RHS	R01029     0.
    RHS	R01030     0.
    RHS	R01031     2.
    RHS	R01032     0.
    RHS	R01033     0.
    RHS	R01034     0.
    RHS	R01035     2.
    RHS	R01036     0.
    RHS	R01037     0.
    RHS	R01038     0.
    RHS	R01039     2.
    RHS	R01040     0.
    RHS	R01041     0.
    RHS	R01042     0.
    RHS	R01043     2.
    RHS	R01044     0.
    RHS	R01045     0.
    RHS	R01046     0.
    RHS	R01047     2.
    RHS	R01048     0.
    RHS	R01049     0.
    RHS	R01050     0.
    RHS	R01051     2.
    RHS	R01052     0.
    RHS	R01053     0.
    RHS	R01054     0.
    RHS	R01055     2.
    RHS	R01056     0.
    RHS	R01057     0.
    RHS	R01058     0.
    RHS	R01059     2.
    RHS	R01060     0.
    RHS	R01061     0.
    RHS	R01062     0.
    RHS	R01063     2.
    RHS	R01064     0.
    RHS	R01065     0.
    RHS	R01066     0.
    RHS	R01067     2.
    RHS	R01068     0.
    RHS	R01069     0.
    RHS	R01070     0.
    RHS	R01071     2.
    RHS	R01072     0.
    RHS	R01073     0.
    RHS	R01074     0.
    RHS	R01075     2.
    RHS	R01076     0.
    RHS	R01077     0.
    RHS	R01078     0.
    RHS	R01079     2.
    RHS	R01080     0.
    RHS	R01081     0.
    RHS	R01082     0.
    RHS	R01083     2.
    RHS	R01084     0.
    RHS	R01085     0.
    RHS	R01086     0.
    RHS	R01087     2.
    RHS	R01088     0.
    RHS	R01089     0.
    RHS	R01090     0.
    RHS	R01091     2.
    RHS	R01092     0.
    RHS	R01093     0.
    RHS	R01094     0.
    RHS	R01095     2.
    RHS	R01096     0.
    RHS	R01097     0.
    RHS	R01098     0.
    RHS	R01099     2.
    RHS	R01100     0.
    RHS	R01101     0.
    RHS	R01102     0.
    RHS	R01103     2.
    RHS	R01104     0.
    RHS	R01105     0.
    RHS	R01106     0.
    RHS	R01107     2.
    RHS	R01108     0.
    RHS	R01109     0.
    RHS	R01110     0.
    RHS	R01111     2.
    RHS	R01112     0.
    RHS	R01113     0.
    RHS	R01114     0.
    RHS	R01115     2.
    RHS	R01116     0.
    RHS	R01117     0.
    RHS	R01118     0.
    RHS	R01119     2.
    RHS	R01120     0.
    RHS	R01121     0.
    RHS	R01122     0.
    RHS	R01123     2.
    RHS	R01124     0.
    RHS	R01125     0.
    RHS	R01126     0.
    RHS	R01127     2.
    RHS	R01128     0.
    RHS	R01129     0.
    RHS	R01130     0.
    RHS	R01131     2.
    RHS	R01132     0.
    RHS	R01133     0.
    RHS	R01134     0.
    RHS	R01135     2.
    RHS	R01136     0.
    RHS	R01137     0.
    RHS	R01138     0.
    RHS	R01139     2.
    RHS	R01140     0.
    RHS	R01141     0.
    RHS	R01142     0.
    RHS	R01143     2.
    RHS	R01144     0.
    RHS	R01145     0.
    RHS	R01146     0.
    RHS	R01147     2.
    RHS	R01148     0.
    RHS	R01149     0.
    RHS	R01150     0.
    RHS	R01151     2.
    RHS	R01152     0.
    RHS	R01153     0.
    RHS	R01154     0.
    RHS	R01155     2.
    RHS	R01156     0.
    RHS	R01157     0.
    RHS	R01158     0.
    RHS	R01159     2.
    RHS	R01160     0.
    RHS	R01161     0.
    RHS	R01162     0.
    RHS	R01163     2.
    RHS	R01164     0.
    RHS	R01165     0.
    RHS	R01166     0.
    RHS	R01167     2.
    RHS	R01168     0.
    RHS	R01169     0.
    RHS	R01170     0.
    RHS	R01171     2.
    RHS	R01172     0.
    RHS	R01173     0.
    RHS	R01174     0.
    RHS	R01175     2.
    RHS	R01176     0.
    RHS	R01177     0.
    RHS	R01178     0.
    RHS	R01179     2.
    RHS	R01180     0.
    RHS	R01181     0.
    RHS	R01182     0.
    RHS	R01183     2.
    RHS	R01184     0.
    RHS	R01185     0.
    RHS	R01186     0.
    RHS	R01187     2.
    RHS	R01188     0.
    RHS	R01189     0.
    RHS	R01190     0.
    RHS	R01191     2.
    RHS	R01192     0.
    RHS	R01193     0.
    RHS	R01194     0.
    RHS	R01195     2.
    RHS	R01196     0.
    RHS	R01197     0.
    RHS	R01198     0.
    RHS	R01199     2.
    RHS	R01200     0.
    RHS	R01201     0.
    RHS	R01202     0.
    RHS	R01203     2.
    RHS	R01204     0.
    RHS	R01205     0.
    RHS	R01206     0.
    RHS	R01207     2.
    RHS	R01208     0.
    RHS	R01209     0.
    RHS	R01210     0.
    RHS	R01211     2.
    RHS	R01212     0.
    RHS	R01213     0.
    RHS	R01214     0.
    RHS	R01215     2.
    RHS	R01216     0.
    RHS	R01217     0.
    RHS	R01218     0.
    RHS	R01219     2.
    RHS	R01220     0.
    RHS	R01221     0.
    RHS	R01222     0.
    RHS	R01223     2.
    RHS	R01224     0.
    RHS	R01225     0.
    RHS	R01226     0.
    RHS	R01227     2.
    RHS	R01228     0.
    RHS	R01229     0.
    RHS	R01230     0.
    RHS	R01231     2.
    RHS	R01232     0.
    RHS	R01233     0.
    RHS	R01234     0.
    RHS	R01235     2.
    RHS	R01236     0.
    RHS	R01237     0.
    RHS	R01238     0.
    RHS	R01239     2.
    RHS	R01240     0.
    RHS	R01241     0.
    RHS	R01242     0.
    RHS	R01243     2.
    RHS	R01244     0.
    RHS	R01245     0.
    RHS	R01246     0.
    RHS	R01247     2.
    RHS	R01248     0.
    RHS	R01249     0.
    RHS	R01250     0.
    RHS	R01251     2.
    RHS	R01252     0.
    RHS	R01253     0.
    RHS	R01254     0.
    RHS	R01255     2.
    RHS	R01256     0.
    RHS	R01257     0.
    RHS	R01258     0.
    RHS	R01259     2.
    RHS	R01260     0.
    RHS	R01261     0.
    RHS	R01262     0.
    RHS	R01263     2.
    RHS	R01264     0.
    RHS	R01265     0.
    RHS	R01266     0.
    RHS	R01267     2.
    RHS	R01268     0.
    RHS	R01269     0.
    RHS	R01270     0.
    RHS	R01271     2.
    RHS	R01272     0.
    RHS	R01273     0.
    RHS	R01274     0.
    RHS	R01275     2.
    RHS	R01276     0.
    RHS	R01277     0.
    RHS	R01278     0.
    RHS	R01279     2.
    RHS	R01280     0.
    RHS	R01281     0.
    RHS	R01282     0.
    RHS	R01283     2.
    RHS	R01284     0.
    RHS	R01285     0.
    RHS	R01286     0.
    RHS	R01287     2.
    RHS	R01288     0.
    RHS	R01289     0.
    RHS	R01290     0.
    RHS	R01291     2.
    RHS	R01292     0.
    RHS	R01293     0.
    RHS	R01294     0.
    RHS	R01295     2.
    RHS	R01296     0.
    RHS	R01297     0.
    RHS	R01298     0.
    RHS	R01299     2.
    RHS	R01300     0.
    RHS	R01301     0.
    RHS	R01302     0.
    RHS	R01303     2.
    RHS	R01304     0.
    RHS	R01305     0.
    RHS	R01306     0.
    RHS	R01307     2.
    RHS	R01308     0.
    RHS	R01309     0.
    RHS	R01310     0.
    RHS	R01311     2.
    RHS	R01312     0.
    RHS	R01313     0.
    RHS	R01314     0.
    RHS	R01315     2.
    RHS	R01316     0.
    RHS	R01317     0.
    RHS	R01318     0.
    RHS	R01319     2.
    RHS	R01320     0.
    RHS	R01321     0.
    RHS	R01322     0.
    RHS	R01323     2.
    RHS	R01324     0.
    RHS	R01325     0.
    RHS	R01326     0.
    RHS	R01327     2.
    RHS	R01328     0.
    RHS	R01329     0.
    RHS	R01330     0.
    RHS	R01331     2.
    RHS	R01332     0.
    RHS	R01333     0.
    RHS	R01334     0.
    RHS	R01335     2.
    RHS	R01336     0.
    RHS	R01337     0.
    RHS	R01338     0.
    RHS	R01339     2.
    RHS	R01340     0.
    RHS	R01341     0.
    RHS	R01342     0.
    RHS	R01343     2.
    RHS	R01344     0.
    RHS	R01345     0.
    RHS	R01346     0.
    RHS	R01347     2.
    RHS	R01348     0.
    RHS	R01349     0.
    RHS	R01350     0.
    RHS	R01351     2.
    RHS	R01352     0.
    RHS	R01353     0.
    RHS	R01354     0.
    RHS	R01355     2.
    RHS	R01356     0.
    RHS	R01357     0.
    RHS	R01358     0.
    RHS	R01359     2.
BOUNDS
 LO    BND1      X00000                 0.
 LO    BND1      X00001                 0.
 LO    BND1      X00002                 0.
 LO    BND1      X00003                 0.
 LO    BND1      X00004                 0.
 LO    BND1      X00005                 0.
 LO    BND1      X00006                 0.
 LO    BND1      X00007                 0.
 LO    BND1      X00008                 0.
 LO    BND1      X00009                 0.
 LO    BND1      X00010                 0.
 LO    BND1      X00011                 0.
 LO    BND1      X00012                 0.
 LO    BND1      X00013                 0.
 LO    BND1      X00014                 0.
 LO    BND1      X00015                 0.
 LO    BND1      X00016                 0.
 LO    BND1      X00017                 0.
 LO    BND1      X00018                 0.
 LO    BND1      X00019                 0.
 LO    BND1      X00020                 0.
 LO    BND1      X00021                 0.
 LO    BND1      X00022                 0.
 LO    BND1      X00023                 0.
 LO    BND1      X00024                 0.
 LO    BND1      X00025                 0.
 LO    BND1      X00026                 0.
 LO    BND1      X00027                 0.
 LO    BND1      X00028                 0.
 LO    BND1      X00029                 0.
 LO    BND1      X00030                 0.
 LO    BND1      X00031                 0.
 LO    BND1      X00032                 0.
 LO    BND1      X00033                 0.
 LO    BND1      X00034                 0.
 LO    BND1      X00035                 0.
 LO    BND1      X00036                 0.
 LO    BND1      X00037                 0.
 LO    BND1      X00038                 0.
 LO    BND1      X00039                 0.
 LO    BND1      X00040                 0.
 LO    BND1      X00041                 0.
 LO    BND1      X00042                 0.
 LO    BND1      X00043                 0.
 LO    BND1      X00044                 0.
 LO    BND1      X00045                 0.
 LO    BND1      X00046                 0.
 LO    BND1      X00047                 0.
 LO    BND1      X00048                 0.
 LO    BND1      X00049                 0.
 LO    BND1      X00050                 0.
 LO    BND1      X00051                 0.
 LO    BND1      X00052                 0.
 LO    BND1      X00053                 0.
 LO    BND1      X00054                 0.
 LO    BND1      X00055                 0.
 LO    BND1      X00056                 0.
 LO    BND1      X00057                 0.
 LO    BND1      X00058                 0.
 LO    BND1      X00059                 0.
 LO    BND1      X00060                 0.
 LO    BND1      X00061                 0.
 LO    BND1      X00062                 0.
 LO    BND1      X00063                 0.
 LO    BND1      X00064                 0.
 LO    BND1      X00065                 0.
 LO    BND1      X00066                 0.
 LO    BND1      X00067                 0.
 LO    BND1      X00068                 0.
 LO    BND1      X00069                 0.
 LO    BND1      X00070                 0.
 LO    BND1      X00071                 0.
 LO    BND1      X00072                 0.
 LO    BND1      X00073                 0.
 LO    BND1      X00074                 0.
 LO    BND1      X00075                 0.
 LO    BND1      X00076                 0.
 LO    BND1      X00077                 0.
 LO    BND1      X00078                 0.
 LO    BND1      X00079                 0.
 LO    BND1      X00080                 0.
 LO    BND1      X00081                 0.
 LO    BND1      X00082                 0.
 LO    BND1      X00083                 0.
 LO    BND1      X00084                 0.
 LO    BND1      X00085                 0.
 LO    BND1      X00086                 0.
 LO    BND1      X00087                 0.
 LO    BND1      X00088                 0.
 LO    BND1      X00089                 0.
 LO    BND1      X00090                 0.
 LO    BND1      X00091                 0.
 LO    BND1      X00092                 0.
 LO    BND1      X00093                 0.
 LO    BND1      X00094                 0.
 LO    BND1      X00095                 0.
 LO    BND1      X00096                 0.
 LO    BND1      X00097                 0.
 LO    BND1      X00098                 0.
 LO    BND1      X00099                 0.
 LO    BND1      X00100                 0.
 LO    BND1      X00101                 0.
 LO    BND1      X00102                 0.
 LO    BND1      X00103                 0.
 LO    BND1      X00104                 0.
 LO    BND1      X00105                 0.
 LO    BND1      X00106                 0.
 LO    BND1      X00107                 0.
 LO    BND1      X00108                 0.
 LO    BND1      X00109                 0.
 LO    BND1      X00110                 0.
 LO    BND1      X00111                 0.
 LO    BND1      X00112                 0.
 LO    BND1      X00113                 0.
 LO    BND1      X00114                 0.
 LO    BND1      X00115                 0.
 LO    BND1      X00116                 0.
 LO    BND1      X00117                 0.
 LO    BND1      X00118                 0.
 LO    BND1      X00119                 0.
 LO    BND1      X00120                 0.
 LO    BND1      X00121                 0.
 LO    BND1      X00122                 0.
 LO    BND1      X00123                 0.
 LO    BND1      X00124                 0.
 LO    BND1      X00125                 0.
 LO    BND1      X00126                 0.
 LO    BND1      X00127                 0.
 LO    BND1      X00128                 0.
 LO    BND1      X00129                 0.
 LO    BND1      X00130                 0.
 LO    BND1      X00131                 0.
 LO    BND1      X00132                 0.
 LO    BND1      X00133                 0.
 LO    BND1      X00134                 0.
 LO    BND1      X00135                 0.
 LO    BND1      X00136                 0.
 LO    BND1      X00137                 0.
 LO    BND1      X00138                 0.
 LO    BND1      X00139                 0.
 LO    BND1      X00140                 0.
 LO    BND1      X00141                 0.
 LO    BND1      X00142                 0.
 LO    BND1      X00143                 0.
 LO    BND1      X00144                 0.
 LO    BND1      X00145                 0.
 LO    BND1      X00146                 0.
 LO    BND1      X00147                 0.
 LO    BND1      X00148                 0.
 LO    BND1      X00149                 0.
 LO    BND1      X00150                 0.
 LO    BND1      X00151                 0.
 LO    BND1      X00152                 0.
 LO    BND1      X00153                 0.
 LO    BND1      X00154                 0.
 LO    BND1      X00155                 0.
 LO    BND1      X00156                 0.
 LO    BND1      X00157                 0.
 LO    BND1      X00158                 0.
 LO    BND1      X00159                 0.
 LO    BND1      X00160                 0.
 LO    BND1      X00161                 0.
 LO    BND1      X00162                 0.
 LO    BND1      X00163                 0.
 LO    BND1      X00164                 0.
 LO    BND1      X00165                 0.
 LO    BND1      X00166                 0.
 LO    BND1      X00167                 0.
 LO    BND1      X00168                 0.
 LO    BND1      X00169                 0.
 LO    BND1      X00170                 0.
 LO    BND1      X00171                 0.
 LO    BND1      X00172                 0.
 LO    BND1      X00173                 0.
 LO    BND1      X00174                 0.
 LO    BND1      X00175                 0.
 LO    BND1      X00176                 0.
 LO    BND1      X00177                 0.
 LO    BND1      X00178                 0.
 LO    BND1      X00179                 0.
 LO    BND1      X00180                 0.
 LO    BND1      X00181                 0.
 LO    BND1      X00182                 0.
 LO    BND1      X00183                 0.
 LO    BND1      X00184                 0.
 LO    BND1      X00185                 0.
 LO    BND1      X00186                 0.
 LO    BND1      X00187                 0.
 LO    BND1      X00188                 0.
 LO    BND1      X00189                 0.
 LO    BND1      X00190                 0.
 LO    BND1      X00191                 0.
 LO    BND1      X00192                 0.
 LO    BND1      X00193                 0.
 LO    BND1      X00194                 0.
 LO    BND1      X00195                 0.
 LO    BND1      X00196                 0.
 LO    BND1      X00197                 0.
 LO    BND1      X00198                 0.
 LO    BND1      X00199                 0.
 LO    BND1      X00200                 0.
 LO    BND1      X00201                 0.
 LO    BND1      X00202                 0.
 LO    BND1      X00203                 0.
 LO    BND1      X00204                 0.
 LO    BND1      X00205                 0.
 LO    BND1      X00206                 0.
 LO    BND1      X00207                 0.
 LO    BND1      X00208                 0.
 LO    BND1      X00209                 0.
 LO    BND1      X00210                 0.
 LO    BND1      X00211                 0.
 LO    BND1      X00212                 0.
 LO    BND1      X00213                 0.
 LO    BND1      X00214                 0.
 LO    BND1      X00215                 0.
 LO    BND1      X00216                 0.
 LO    BND1      X00217                 0.
 LO    BND1      X00218                 0.
 LO    BND1      X00219                 0.
 LO    BND1      X00220                 0.
 LO    BND1      X00221                 0.
 LO    BND1      X00222                 0.
 LO    BND1      X00223                 0.
 LO    BND1      X00224                 0.
 LO    BND1      X00225                 0.
 LO    BND1      X00226                 0.
 LO    BND1      X00227                 0.
 LO    BND1      X00228                 0.
 LO    BND1      X00229                 0.
 LO    BND1      X00230                 0.
 LO    BND1      X00231                 0.
 LO    BND1      X00232                 0.
 LO    BND1      X00233                 0.
 LO    BND1      X00234                 0.
 LO    BND1      X00235                 0.
 LO    BND1      X00236                 0.
 LO    BND1      X00237                 0.
 LO    BND1      X00238                 0.
 LO    BND1      X00239                 0.
 LO    BND1      X00240                 0.
 LO    BND1      X00241                 0.
 LO    BND1      X00242                 0.
 LO    BND1      X00243                 0.
 LO    BND1      X00244                 0.
 LO    BND1      X00245                 0.
 LO    BND1      X00246                 0.
 LO    BND1      X00247                 0.
 LO    BND1      X00248                 0.
 LO    BND1      X00249                 0.
 LO    BND1      X00250                 0.
 LO    BND1      X00251                 0.
 LO    BND1      X00252                 0.
 LO    BND1      X00253                 0.
 LO    BND1      X00254                 0.
 LO    BND1      X00255                 0.
 LO    BND1      X00256                 0.
 LO    BND1      X00257                 0.
 LO    BND1      X00258                 0.
 LO    BND1      X00259                 0.
 LO    BND1      X00260                 0.
 LO    BND1      X00261                 0.
 LO    BND1      X00262                 0.
 LO    BND1      X00263                 0.
 UP    BND1      X00264                 1.
 LO    BND1      X00264                 0.
 UP    BND1      X00265                 1.
 LO    BND1      X00265                 0.
 UP    BND1      X00266                 1.
 LO    BND1      X00266                 0.
 UP    BND1      X00267                 1.
 LO    BND1      X00267                 0.
 UP    BND1      X00268                 1.
 LO    BND1      X00268                 0.
 UP    BND1      X00269                 1.
 LO    BND1      X00269                 0.
 UP    BND1      X00270                 1.
 LO    BND1      X00270                 0.
 UP    BND1      X00271                 1.
 LO    BND1      X00271                 0.
 UP    BND1      X00272                 1.
 LO    BND1      X00272                 0.
