NAME          Proxy
    Z00095  R00479    -2.
    Z00096  R00496    -2.
    Z00097  R00497    -2.
    Z00098  R00498    -2.
    Z00099  R00499    -2.
    Z00100  R00516    -2.
    Z00101  R00517    -2.
    Z00102  R00518    -2.
    Z00103  R00519    -2.
    Z00104  R00536    -2.
    Z00105  R00537    -2.
    Z00106  R00538    -2.
    Z00107  R00539    -2.
    Z00108  R00556    -2.
    Z00109  R00557    -2.
    Z00110  R00558    -2.
    Z00111  R00559    -2.
    Z00112  R00576    -2.
    Z00113  R00577    -2.
    Z00114  R00578    -2.
    Z00115  R00579    -2.
    Z00116  R00596    -2.
    Z00117  R00597    -2.
    Z00118  R00598    -2.
    Z00119  R00599    -2.
    Z00120  R00616    -2.
    Z00121  R00617    -2.
    Z00122  R00618    -2.
    Z00123  R00619    -2.
    Z00124  R00636    -2.
    Z00125  R00637    -2.
    Z00126  R00638    -2.
    Z00127  R00639    -2.
    Z00128  R00648    -2.
    Z00129  R00649    -2.
    Z00130  R00658    -2.
    Z00131  R00659    -2.
    Z00132  R00668    -2.
    Z00133  R00669    -2.
    Z00134  R00678    -2.
    Z00135  R00679    -2.
    Z00136  R00688    -2.
    Z00137  R00689    -2.
    Z00138  R00698    -2.
    Z00139  R00699    -2.
    Z00140  R00708    -2.
    Z00141  R00709    -2.
    Z00142  R00718    -2.
    Z00143  R00719    -2.
    Z00144  R00728    -2.
    Z00145  R00729    -2.
    Z00146  R00738    -2.
    Z00147  R00739    -2.
    Z00148  R00748    -2.
    Z00149  R00749    -2.
    Z00150  R00758    -2.
    Z00151  R00759    -2.
    Z00152  R00768    -2.
    Z00153  R00769    -2.
    Z00154  R00778    -2.
    Z00155  R00779    -2.
    Z00156  R00788    -2.
    Z00157  R00789    -2.
    Z00158  R00798    -2.
    Z00159  R00799    -2.
    Z00160  R00804    -2.
    Z00161  R00809    -2.
    Z00162  R00814    -2.
    Z00163  R00819    -2.
    Z00164  R00824    -2.
    Z00165  R00829    -2.
    Z00166  R00834    -2.
    Z00167  R00839    -2.
    Z00168  R00844    -2.
    Z00169  R00849    -2.
    Z00170  R00854    -2.
    Z00171  R00859    -2.
    Z00172  R00864    -2.
    Z00173  R00869    -2.
    Z00174  R00874    -2.
    Z00175  R00879    -2.
    Z00176  R00884    -2.
    Z00177  R00889    -2.
    Z00178  R00894    -2.
    Z00179  R00899    -2.
    Z00180  R00904    -2.
    Z00181  R00909    -2.
    Z00182  R00914    -2.
    Z00183  R00919    -2.
    Z00184  R00924    -2.
    Z00185  R00929    -2.
    Z00186  R00934    -2.
    Z00187  R00939    -2.
    Z00188  R00944    -2.
    Z00189  R00949    -2.
    Z00190  R00954    -2.
    Z00191  R00959    -2.
RHS
    RHS	R00000     0.
    RHS	R00001     0.
    RHS	R00002     0.
    RHS	R00003     2.
    RHS	R00004     0.
    RHS	R00005     0.
    RHS	R00006     0.
    RHS	R00007     2.
    RHS	R00008     0.
    RHS	R00009     0.
    RHS	R00010     0.
    RHS	R00011     2.
    RHS	R00012     0.
    RHS	R00013     0.
    RHS	R00014     0.
    RHS	R00015     2.
    RHS	R00016     0.
    RHS	R00017     0.
    RHS	R00018     0.
    RHS	R00019     2.
    RHS	R00020     0.
    RHS	R00021     0.
    RHS	R00022     0.
    RHS	R00023     2.
    RHS	R00024     0.
    RHS	R00025     0.
    RHS	R00026     0.
    RHS	R00027     2.
    RHS	R00028     0.
    RHS	R00029     0.
    RHS	R00030     0.
    RHS	R00031     2.
    RHS	R00032     0.
    RHS	R00033     0.
    RHS	R00034     0.
    RHS	R00035     2.
    RHS	R00036     0.
    RHS	R00037     0.
    RHS	R00038     0.
    RHS	R00039     2.
    RHS	R00040     0.
    RHS	R00041     0.
    RHS	R00042     0.
    RHS	R00043     2.
    RHS	R00044     0.
    RHS	R00045     0.
    RHS	R00046     0.
    RHS	R00047     2.
    RHS	R00048     0.
    RHS	R00049     0.
    RHS	R00050     0.
    RHS	R00051     2.
    RHS	R00052     0.
    RHS	R00053     0.
    RHS	R00054     0.
    RHS	R00055     2.
    RHS	R00056     0.
    RHS	R00057     0.
    RHS	R00058     0.
    RHS	R00059     2.
    RHS	R00060     0.
    RHS	R00061     0.
    RHS	R00062     0.
    RHS	R00063     2.
    RHS	R00064     0.
    RHS	R00065     0.
    RHS	R00066     0.
    RHS	R00067     2.
    RHS	R00068     0.
    RHS	R00069     0.
    RHS	R00070     0.
    RHS	R00071     2.
    RHS	R00072     0.
    RHS	R00073     0.
    RHS	R00074     0.
    RHS	R00075     2.
    RHS	R00076     0.
    RHS	R00077     0.
    RHS	R00078     0.
    RHS	R00079     2.
    RHS	R00080     0.
    RHS	R00081     0.
    RHS	R00082     0.
    RHS	R00083     2.
    RHS	R00084     0.
    RHS	R00085     0.
    RHS	R00086     0.
    RHS	R00087     2.
    RHS	R00088     0.
    RHS	R00089     0.
    RHS	R00090     0.
    RHS	R00091     2.
    RHS	R00092     0.
    RHS	R00093     0.
    RHS	R00094     0.
    RHS	R00095     2.
    RHS	R00096     0.
    RHS	R00097     0.
    RHS	R00098     0.
    RHS	R00099     2.
    RHS	R00100     0.
    RHS	R00101     0.
    RHS	R00102     0.
    RHS	R00103     2.
    RHS	R00104     0.
    RHS	R00105     0.
    RHS	R00106     0.
    RHS	R00107     2.
    RHS	R00108     0.
    RHS	R00109     0.
    RHS	R00110     0.
    RHS	R00111     2.
    RHS	R00112     0.
    RHS	R00113     0.
    RHS	R00114     0.
    RHS	R00115     2.
    RHS	R00116     0.
    RHS	R00117     0.
    RHS	R00118     0.
    RHS	R00119     2.
    RHS	R00120     0.
    RHS	R00121     0.
    RHS	R00122     0.
    RHS	R00123     2.
    RHS	R00124     0.
    RHS	R00125     0.
    RHS	R00126     0.
    RHS	R00127     2.
    RHS	R00128     0.
    RHS	R00129     0.
    RHS	R00130     0.
    RHS	R00131     0.
    RHS	R00132     0.
    RHS	R00133     0.
    RHS	R00134     0.
    RHS	R00135     0.
    RHS	R00136     0.
    RHS	R00137     0.
    RHS	R00138     0.
    RHS	R00139     0.
    RHS	R00140     0.
    RHS	R00141     0.
    RHS	R00142     0.
    RHS	R00143     0.
    RHS	R00144     0.
    RHS	R00145     0.
    RHS	R00146     0.
    RHS	R00147     0.
    RHS	R00148     0.
    RHS	R00149     0.
    RHS	R00150     0.
    RHS	R00151     0.
    RHS	R00152     0.
    RHS	R00153     0.
    RHS	R00154     0.
    RHS	R00155     0.
    RHS	R00156     0.
    RHS	R00157     0.
    RHS	R00158     0.
    RHS	R00159     0.
    RHS	R00160     0.
    RHS	R00161     0.
    RHS	R00162     0.
    RHS	R00163     2.
    RHS	R00164     0.
    RHS	R00165     0.
    RHS	R00166     0.
    RHS	R00167     2.
    RHS	R00168     0.
    RHS	R00169     0.
    RHS	R00170     0.
    RHS	R00171     2.
    RHS	R00172     0.
    RHS	R00173     0.
    RHS	R00174     0.
    RHS	R00175     2.
    RHS	R00176     0.
    RHS	R00177     0.
    RHS	R00178     0.
    RHS	R00179     2.
    RHS	R00180     0.
    RHS	R00181     0.
    RHS	R00182     0.
    RHS	R00183     2.
    RHS	R00184     0.
    RHS	R00185     0.
    RHS	R00186     0.
    RHS	R00187     2.
    RHS	R00188     0.
    RHS	R00189     0.
    RHS	R00190     0.
    RHS	R00191     2.
    RHS	R00192     0.
    RHS	R00193     0.
    RHS	R00194     0.
    RHS	R00195     2.
    RHS	R00196     0.
    RHS	R00197     0.
    RHS	R00198     0.
    RHS	R00199     2.
    RHS	R00200     0.
    RHS	R00201     0.
    RHS	R00202     0.
    RHS	R00203     2.
    RHS	R00204     0.
    RHS	R00205     0.
    RHS	R00206     0.
    RHS	R00207     2.
    RHS	R00208     0.
    RHS	R00209     0.
    RHS	R00210     0.
    RHS	R00211     2.
    RHS	R00212     0.
    RHS	R00213     0.
    RHS	R00214     0.
    RHS	R00215     2.
    RHS	R00216     0.
    RHS	R00217     0.
    RHS	R00218     0.
    RHS	R00219     2.
    RHS	R00220     0.
    RHS	R00221     0.
    RHS	R00222     0.
    RHS	R00223     2.
    RHS	R00224     0.
    RHS	R00225     0.
    RHS	R00226     0.
    RHS	R00227     0.
    RHS	R00228     0.
    RHS	R00229     0.
    RHS	R00230     0.
    RHS	R00231     0.
    RHS	R00232     0.
    RHS	R00233     0.
    RHS	R00234     0.
    RHS	R00235     0.
    RHS	R00236     0.
    RHS	R00237     0.
    RHS	R00238     0.
    RHS	R00239     0.
    RHS	R00240     0.
    RHS	R00241     0.
    RHS	R00242     0.
    RHS	R00243     2.
    RHS	R00244     0.
    RHS	R00245     0.
    RHS	R00246     0.
    RHS	R00247     2.
    RHS	R00248     0.
    RHS	R00249     0.
    RHS	R00250     0.
    RHS	R00251     2.
    RHS	R00252     0.
    RHS	R00253     0.
    RHS	R00254     0.
    RHS	R00255     2.
    RHS	R00256     0.
    RHS	R00257     0.
    RHS	R00258     0.
    RHS	R00259     2.
    RHS	R00260     0.
    RHS	R00261     0.
    RHS	R00262     0.
    RHS	R00263     2.
    RHS	R00264     0.
    RHS	R00265     0.
    RHS	R00266     0.
    RHS	R00267     2.
    RHS	R00268     0.
    RHS	R00269     0.
    RHS	R00270     0.
    RHS	R00271     2.
    RHS	R00272     0.
    RHS	R00273     0.
    RHS	R00274     0.
    RHS	R00275     2.
    RHS	R00276     0.
    RHS	R00277     0.
    RHS	R00278     0.
    RHS	R00279     2.
    RHS	R00280     0.
    RHS	R00281     0.
    RHS	R00282     0.
    RHS	R00283     2.
    RHS	R00284     0.
    RHS	R00285     0.
    RHS	R00286     0.
    RHS	R00287     2.
    RHS	R00288     0.
    RHS	R00289     0.
    RHS	R00290     0.
    RHS	R00291     2.
    RHS	R00292     0.
    RHS	R00293     0.
    RHS	R00294     0.
    RHS	R00295     2.
    RHS	R00296     0.
    RHS	R00297     0.
    RHS	R00298     0.
    RHS	R00299     2.
    RHS	R00300     0.
    RHS	R00301     0.
    RHS	R00302     0.
    RHS	R00303     2.
    RHS	R00304     0.
    RHS	R00305     0.
    RHS	R00306     0.
    RHS	R00307     0.
    RHS	R00308     0.
    RHS	R00309     0.
    RHS	R00310     0.
    RHS	R00311     0.
    RHS	R00312     0.
    RHS	R00313     0.
    RHS	R00314     0.
    RHS	R00315     0.
    RHS	R00316     0.
    RHS	R00317     0.
    RHS	R00318     0.
    RHS	R00319     0.
    RHS	R00320     0.
    RHS	R00321     0.
    RHS	R00322     0.
    RHS	R00323     2.
    RHS	R00324     0.
    RHS	R00325     0.
    RHS	R00326     0.
    RHS	R00327     2.
    RHS	R00328     0.
    RHS	R00329     0.
    RHS	R00330     0.
    RHS	R00331     2.
    RHS	R00332     0.
    RHS	R00333     0.
    RHS	R00334     0.
    RHS	R00335     2.
    RHS	R00336     0.
    RHS	R00337     0.
    RHS	R00338     0.
    RHS	R00339     2.
    RHS	R00340     0.
    RHS	R00341     0.
    RHS	R00342     0.
    RHS	R00343     2.
    RHS	R00344     0.
    RHS	R00345     0.
    RHS	R00346     0.
    RHS	R00347     2.
    RHS	R00348     0.
    RHS	R00349     0.
    RHS	R00350     0.
    RHS	R00351     2.
    RHS	R00352     0.
    RHS	R00353     0.
    RHS	R00354     0.
    RHS	R00355     0.
    RHS	R00356     0.
    RHS	R00357     0.
    RHS	R00358     0.
    RHS	R00359     0.
    RHS	R00360     0.
    RHS	R00361     0.
    RHS	R00362     0.
    RHS	R00363     2.
    RHS	R00364     0.
    RHS	R00365     0.
    RHS	R00366     0.
    RHS	R00367     2.
    RHS	R00368     0.
    RHS	R00369     0.
    RHS	R00370     0.
    RHS	R00371     2.
    RHS	R00372     0.
    RHS	R00373     0.
    RHS	R00374     0.
    RHS	R00375     2.
    RHS	R00376     0.
    RHS	R00377     0.
    RHS	R00378     0.
    RHS	R00379     2.
    RHS	R00380     0.
    RHS	R00381     0.
    RHS	R00382     0.
    RHS	R00383     2.
    RHS	R00384     0.
    RHS	R00385     0.
    RHS	R00386     0.
    RHS	R00387     2.
    RHS	R00388     0.
    RHS	R00389     0.
    RHS	R00390     0.
    RHS	R00391     2.
    RHS	R00392     0.
    RHS	R00393     0.
    RHS	R00394     0.
    RHS	R00395     0.
    RHS	R00396     0.
    RHS	R00397     0.
    RHS	R00398     0.
    RHS	R00399     0.
    RHS	R00400     0.
    RHS	R00401     0.
    RHS	R00402     0.
    RHS	R00403     2.
    RHS	R00404     0.
    RHS	R00405     0.
    RHS	R00406     0.
    RHS	R00407     2.
    RHS	R00408     0.
    RHS	R00409     0.
    RHS	R00410     0.
    RHS	R00411     2.
    RHS	R00412     0.
    RHS	R00413     0.
    RHS	R00414     0.
    RHS	R00415     2.
    RHS	R00416     0.
    RHS	R00417     0.
    RHS	R00418     0.
    RHS	R00419     2.
    RHS	R00420     0.
    RHS	R00421     0.
    RHS	R00422     0.
    RHS	R00423     2.
    RHS	R00424     0.
    RHS	R00425     0.
    RHS	R00426     0.
    RHS	R00427     2.
    RHS	R00428     0.
    RHS	R00429     0.
    RHS	R00430     0.
    RHS	R00431     2.
    RHS	R00432     0.
    RHS	R00433     0.
    RHS	R00434     0.
    RHS	R00435     0.
    RHS	R00436     0.
    RHS	R00437     0.
    RHS	R00438     0.
    RHS	R00439     0.
    RHS	R00440     0.
    RHS	R00441     0.
    RHS	R00442     0.
    RHS	R00443     2.
    RHS	R00444     0.
    RHS	R00445     0.
    RHS	R00446     0.
    RHS	R00447     2.
    RHS	R00448     0.
    RHS	R00449     0.
    RHS	R00450     0.
    RHS	R00451     2.
    RHS	R00452     0.
    RHS	R00453     0.
    RHS	R00454     0.
    RHS	R00455     2.
    RHS	R00456     0.
    RHS	R00457     0.
    RHS	R00458     0.
    RHS	R00459     2.
    RHS	R00460     0.
    RHS	R00461     0.
    RHS	R00462     0.
    RHS	R00463     2.
    RHS	R00464     0.
    RHS	R00465     0.
    RHS	R00466     0.
    RHS	R00467     2.
    RHS	R00468     0.
    RHS	R00469     0.
    RHS	R00470     0.
    RHS	R00471     2.
    RHS	R00472     0.
    RHS	R00473     0.
    RHS	R00474     0.
    RHS	R00475     0.
    RHS	R00476     0.
    RHS	R00477     0.
    RHS	R00478     0.
    RHS	R00479     0.
    RHS	R00480     0.
    RHS	R00481     0.
    RHS	R00482     0.
    RHS	R00483     2.
    RHS	R00484     0.
    RHS	R00485     0.
    RHS	R00486     0.
    RHS	R00487     2.
    RHS	R00488     0.
    RHS	R00489     0.
    RHS	R00490     0.
    RHS	R00491     2.
    RHS	R00492     0.
    RHS	R00493     0.
    RHS	R00494     0.
    RHS	R00495     2.
    RHS	R00496     0.
    RHS	R00497     0.
    RHS	R00498     0.
    RHS	R00499     0.
    RHS	R00500     0.
    RHS	R00501     0.
    RHS	R00502     0.
    RHS	R00503     2.
    RHS	R00504     0.
    RHS	R00505     0.
    RHS	R00506     0.
    RHS	R00507     2.
    RHS	R00508     0.
    RHS	R00509     0.
    RHS	R00510     0.
    RHS	R00511     2.
    RHS	R00512     0.
    RHS	R00513     0.
    RHS	R00514     0.
    RHS	R00515     2.
    RHS	R00516     0.
    RHS	R00517     0.
    RHS	R00518     0.
    RHS	R00519     0.
    RHS	R00520     0.
    RHS	R00521     0.
    RHS	R00522     0.
    RHS	R00523     2.
    RHS	R00524     0.
    RHS	R00525     0.
    RHS	R00526     0.
    RHS	R00527     2.
    RHS	R00528     0.
    RHS	R00529     0.
    RHS	R00530     0.
    RHS	R00531     2.
    RHS	R00532     0.
    RHS	R00533     0.
    RHS	R00534     0.
    RHS	R00535     2.
    RHS	R00536     0.
    RHS	R00537     0.
    RHS	R00538     0.
    RHS	R00539     0.
    RHS	R00540     0.
    RHS	R00541     0.
    RHS	R00542     0.
    RHS	R00543     2.
    RHS	R00544     0.
    RHS	R00545     0.
    RHS	R00546     0.
    RHS	R00547     2.
    RHS	R00548     0.
    RHS	R00549     0.
    RHS	R00550     0.
    RHS	R00551     2.
    RHS	R00552     0.
    RHS	R00553     0.
    RHS	R00554     0.
    RHS	R00555     2.
    RHS	R00556     0.
    RHS	R00557     0.
    RHS	R00558     0.
    RHS	R00559     0.
    RHS	R00560     0.
    RHS	R00561     0.
    RHS	R00562     0.
    RHS	R00563     2.
    RHS	R00564     0.
    RHS	R00565     0.
    RHS	R00566     0.
    RHS	R00567     2.
    RHS	R00568     0.
    RHS	R00569     0.
    RHS	R00570     0.
    RHS	R00571     2.
    RHS	R00572     0.
    RHS	R00573     0.
    RHS	R00574     0.
    RHS	R00575     2.
    RHS	R00576     0.
    RHS	R00577     0.
    RHS	R00578     0.
    RHS	R00579     0.
    RHS	R00580     0.
    RHS	R00581     0.
    RHS	R00582     0.
    RHS	R00583     2.
    RHS	R00584     0.
    RHS	R00585     0.
    RHS	R00586     0.
    RHS	R00587     2.
    RHS	R00588     0.
    RHS	R00589     0.
    RHS	R00590     0.
    RHS	R00591     2.
    RHS	R00592     0.
    RHS	R00593     0.
    RHS	R00594     0.
    RHS	R00595     2.
    RHS	R00596     0.
    RHS	R00597     0.
    RHS	R00598     0.
    RHS	R00599     0.
    RHS	R00600     0.
    RHS	R00601     0.
    RHS	R00602     0.
    RHS	R00603     2.
    RHS	R00604     0.
    RHS	R00605     0.
    RHS	R00606     0.
    RHS	R00607     2.
    RHS	R00608     0.
    RHS	R00609     0.
    RHS	R00610     0.
    RHS	R00611     2.
    RHS	R00612     0.
    RHS	R00613     0.
    RHS	R00614     0.
    RHS	R00615     2.
    RHS	R00616     0.
    RHS	R00617     0.
    RHS	R00618     0.
    RHS	R00619     0.
    RHS	R00620     0.
    RHS	R00621     0.
    RHS	R00622     0.
    RHS	R00623     2.
    RHS	R00624     0.
    RHS	R00625     0.
    RHS	R00626     0.
    RHS	R00627     2.
    RHS	R00628     0.
    RHS	R00629     0.
    RHS	R00630     0.
    RHS	R00631     2.
    RHS	R00632     0.
    RHS	R00633     0.
    RHS	R00634     0.
    RHS	R00635     2.
    RHS	R00636     0.
    RHS	R00637     0.
    RHS	R00638     0.
    RHS	R00639     0.
    RHS	R00640     0.
    RHS	R00641     0.
    RHS	R00642     0.
    RHS	R00643     2.
    RHS	R00644     0.
    RHS	R00645     0.
    RHS	R00646     0.
    RHS	R00647     2.
    RHS	R00648     0.
    RHS	R00649     0.
    RHS	R00650     0.
    RHS	R00651     0.
    RHS	R00652     0.
    RHS	R00653     2.
    RHS	R00654     0.
    RHS	R00655     0.
    RHS	R00656     0.
    RHS	R00657     2.
    RHS	R00658     0.
    RHS	R00659     0.
    RHS	R00660     0.
    RHS	R00661     0.
    RHS	R00662     0.
    RHS	R00663     2.
    RHS	R00664     0.
    RHS	R00665     0.
    RHS	R00666     0.
    RHS	R00667     2.
    RHS	R00668     0.
    RHS	R00669     0.
    RHS	R00670     0.
    RHS	R00671     0.
    RHS	R00672     0.
    RHS	R00673     2.
    RHS	R00674     0.
    RHS	R00675     0.
    RHS	R00676     0.
    RHS	R00677     2.
    RHS	R00678     0.
    RHS	R00679     0.
    RHS	R00680     0.
    RHS	R00681     0.
    RHS	R00682     0.
    RHS	R00683     2.
    RHS	R00684     0.
    RHS	R00685     0.
    RHS	R00686     0.
    RHS	R00687     2.
    RHS	R00688     0.
    RHS	R00689     0.
    RHS	R00690     0.
    RHS	R00691     0.
    RHS	R00692     0.
    RHS	R00693     2.
    RHS	R00694     0.
    RHS	R00695     0.
    RHS	R00696     0.
    RHS	R00697     2.
    RHS	R00698     0.
    RHS	R00699     0.
    RHS	R00700     0.
    RHS	R00701     0.
    RHS	R00702     0.
    RHS	R00703     2.
    RHS	R00704     0.
    RHS	R00705     0.
    RHS	R00706     0.
    RHS	R00707     2.
    RHS	R00708     0.
    RHS	R00709     0.
    RHS	R00710     0.
    RHS	R00711     0.
    RHS	R00712     0.
    RHS	R00713     2.
    RHS	R00714     0.
    RHS	R00715     0.
    RHS	R00716     0.
    RHS	R00717     2.
    RHS	R00718     0.
    RHS	R00719     0.
    RHS	R00720     0.
    RHS	R00721     0.
    RHS	R00722     0.
    RHS	R00723     2.
    RHS	R00724     0.
    RHS	R00725     0.
    RHS	R00726     0.
    RHS	R00727     2.
    RHS	R00728     0.
    RHS	R00729     0.
    RHS	R00730     0.
    RHS	R00731     0.
    RHS	R00732     0.
    RHS	R00733     2.
    RHS	R00734     0.
    RHS	R00735     0.
    RHS	R00736     0.
    RHS	R00737     2.
    RHS	R00738     0.
    RHS	R00739     0.
    RHS	R00740     0.
    RHS	R00741     0.
    RHS	R00742     0.
    RHS	R00743     2.
    RHS	R00744     0.
    RHS	R00745     0.
    RHS	R00746     0.
    RHS	R00747     2.
    RHS	R00748     0.
    RHS	R00749     0.
    RHS	R00750     0.
    RHS	R00751     0.
    RHS	R00752     0.
    RHS	R00753     2.
    RHS	R00754     0.
    RHS	R00755     0.
    RHS	R00756     0.
    RHS	R00757     2.
    RHS	R00758     0.
    RHS	R00759     0.
    RHS	R00760     0.
    RHS	R00761     0.
    RHS	R00762     0.
    RHS	R00763     2.
    RHS	R00764     0.
    RHS	R00765     0.
    RHS	R00766     0.
    RHS	R00767     2.
    RHS	R00768     0.
    RHS	R00769     0.
    RHS	R00770     0.
    RHS	R00771     0.
    RHS	R00772     0.
    RHS	R00773     2.
    RHS	R00774     0.
    RHS	R00775     0.
    RHS	R00776     0.
    RHS	R00777     2.
    RHS	R00778     0.
    RHS	R00779     0.
    RHS	R00780     0.
    RHS	R00781     0.
    RHS	R00782     0.
    RHS	R00783     2.
    RHS	R00784     0.
    RHS	R00785     0.
    RHS	R00786     0.
    RHS	R00787     2.
    RHS	R00788     0.
    RHS	R00789     0.
    RHS	R00790     0.
    RHS	R00791     0.
    RHS	R00792     0.
    RHS	R00793     2.
    RHS	R00794     0.
    RHS	R00795     0.
    RHS	R00796     0.
    RHS	R00797     2.
    RHS	R00798     0.
    RHS	R00799     0.
    RHS	R00800     0.
    RHS	R00801     0.
    RHS	R00802     0.
    RHS	R00803     2.
    RHS	R00804     0.
    RHS	R00805     0.
    RHS	R00806     0.
    RHS	R00807     0.
    RHS	R00808     2.
    RHS	R00809     0.
    RHS	R00810     0.
    RHS	R00811     0.
    RHS	R00812     0.
    RHS	R00813     2.
    RHS	R00814     0.
    RHS	R00815     0.
    RHS	R00816     0.
    RHS	R00817     0.
    RHS	R00818     2.
    RHS	R00819     0.
    RHS	R00820     0.
    RHS	R00821     0.
    RHS	R00822     0.
    RHS	R00823     2.
    RHS	R00824     0.
    RHS	R00825     0.
    RHS	R00826     0.
    RHS	R00827     0.
    RHS	R00828     2.
    RHS	R00829     0.
    RHS	R00830     0.
    RHS	R00831     0.
    RHS	R00832     0.
    RHS	R00833     2.
    RHS	R00834     0.
    RHS	R00835     0.
    RHS	R00836     0.
    RHS	R00837     0.
    RHS	R00838     2.
    RHS	R00839     0.
    RHS	R00840     0.
    RHS	R00841     0.
    RHS	R00842     0.
    RHS	R00843     2.
    RHS	R00844     0.
    RHS	R00845     0.
    RHS	R00846     0.
    RHS	R00847     0.
    RHS	R00848     2.
    RHS	R00849     0.
    RHS	R00850     0.
    RHS	R00851     0.
    RHS	R00852     0.
    RHS	R00853     2.
    RHS	R00854     0.
    RHS	R00855     0.
    RHS	R00856     0.
    RHS	R00857     0.
    RHS	R00858     2.
    RHS	R00859     0.
    RHS	R00860     0.
    RHS	R00861     0.
    RHS	R00862     0.
    RHS	R00863     2.
    RHS	R00864     0.
    RHS	R00865     0.
    RHS	R00866     0.
    RHS	R00867     0.
    RHS	R00868     2.
    RHS	R00869     0.
    RHS	R00870     0.
    RHS	R00871     0.
    RHS	R00872     0.
    RHS	R00873     2.
    RHS	R00874     0.
    RHS	R00875     0.
    RHS	R00876     0.
    RHS	R00877     0.
    RHS	R00878     2.
    RHS	R00879     0.
    RHS	R00880     0.
    RHS	R00881     0.
    RHS	R00882     0.
    RHS	R00883     2.
    RHS	R00884     0.
    RHS	R00885     0.
    RHS	R00886     0.
    RHS	R00887     0.
    RHS	R00888     2.
    RHS	R00889     0.
    RHS	R00890     0.
    RHS	R00891     0.
    RHS	R00892     0.
    RHS	R00893     2.
    RHS	R00894     0.
    RHS	R00895     0.
    RHS	R00896     0.
    RHS	R00897     0.
    RHS	R00898     2.
    RHS	R00899     0.
    RHS	R00900     0.
    RHS	R00901     0.
    RHS	R00902     0.
    RHS	R00903     2.
    RHS	R00904     0.
    RHS	R00905     0.
    RHS	R00906     0.
    RHS	R00907     0.
    RHS	R00908     2.
    RHS	R00909     0.
    RHS	R00910     0.
    RHS	R00911     0.
    RHS	R00912     0.
    RHS	R00913     2.
    RHS	R00914     0.
    RHS	R00915     0.
    RHS	R00916     0.
    RHS	R00917     0.
    RHS	R00918     2.
    RHS	R00919     0.
    RHS	R00920     0.
    RHS	R00921     0.
    RHS	R00922     0.
    RHS	R00923     2.
    RHS	R00924     0.
    RHS	R00925     0.
    RHS	R00926     0.
    RHS	R00927     0.
    RHS	R00928     2.
    RHS	R00929     0.
    RHS	R00930     0.
    RHS	R00931     0.
    RHS	R00932     0.
    RHS	R00933     2.
    RHS	R00934     0.
    RHS	R00935     0.
    RHS	R00936     0.
    RHS	R00937     0.
    RHS	R00938     2.
    RHS	R00939     0.
    RHS	R00940     0.
    RHS	R00941     0.
    RHS	R00942     0.
    RHS	R00943     2.
    RHS	R00944     0.
    RHS	R00945     0.
    RHS	R00946     0.
    RHS	R00947     0.
    RHS	R00948     2.
    RHS	R00949     0.
    RHS	R00950     0.
    RHS	R00951     0.
    RHS	R00952     0.
    RHS	R00953     2.
    RHS	R00954     0.
    RHS	R00955     0.
    RHS	R00956     0.
    RHS	R00957     0.
    RHS	R00958     2.
    RHS	R00959     0.
BOUNDS
 UP    BND1      X00000                 0.
 LO    BND1      X00000                 0.
 UP    BND1      X00001                 0.
 LO    BND1      X00001                 0.
 UP    BND1      X00002                 0.
 LO    BND1      X00002                 0.
 UP    BND1      X00003                 0.
 LO    BND1      X00003                 0.
 UP    BND1      X00004                 0.
 LO    BND1      X00004                 0.
 UP    BND1      X00005                 0.
 LO    BND1      X00005                 0.
 UP    BND1      X00006                 0.
 LO    BND1      X00006                 0.
 UP    BND1      X00007                 0.
 LO    BND1      X00007                 0.
 UP    BND1      X00008                 0.
 LO    BND1      X00008                 0.
 UP    BND1      X00009                 0.
 LO    BND1      X00009                 0.
 UP    BND1      X00010                 0.
 LO    BND1      X00010                 0.
 UP    BND1      X00011                 0.
 LO    BND1      X00011                 0.
 UP    BND1      X00012                 0.
 LO    BND1      X00012                 0.
 UP    BND1      X00013                 0.
 LO    BND1      X00013                 0.
 UP    BND1      X00014                 0.
 LO    BND1      X00014                 0.
 UP    BND1      X00015                 1.
 LO    BND1      X00015                 0.
 UP    BND1      X00016                 0.
 LO    BND1      X00016                 0.
 UP    BND1      X00017                 0.
 LO    BND1      X00017                 0.
 UP    BND1      X00018                 0.
 LO    BND1      X00018                 0.
 UP    BND1      X00019                 0.
 LO    BND1      X00019                 0.
 UP    BND1      X00020                 0.
 LO    BND1      X00020                 0.
 UP    BND1      X00021                 0.
 LO    BND1      X00021                 0.
 UP    BND1      X00022                 0.
 LO    BND1      X00022                 0.
 UP    BND1      X00023                 1.
 LO    BND1      X00023                 0.
 UP    BND1      X00024                 0.
 LO    BND1      X00024                 0.
 UP    BND1      X00025                 0.
 LO    BND1      X00025                 0.
 UP    BND1      X00026                 0.
 LO    BND1      X00026                 0.
 UP    BND1      X00027                 1.
 LO    BND1      X00027                 0.
 UP    BND1      X00028                 1.
 LO    BND1      X00028                 0.
 UP    BND1      X00029                 1.
 LO    BND1      X00029                 0.
 UP    BND1      X00030                 1.
 LO    BND1      X00030                 0.
 UP    BND1      X00031                 1.
 LO    BND1      X00031                 0.
 UP    BND1      X00032                 0.
 LO    BND1      X00032                 0.
 UP    BND1      X00033                 0.
 LO    BND1      X00033                 0.
